Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - ScrapBees,https://www.crunchbase.com/funding_round/scrapbees-seed--cfce926d,ScrapBees,https://www.crunchbase.com/organization/scrapbees,Seed,"Neuss, Nordrhein-Westfalen, Germany, Europe",2300000,EUR,2437587,23/02/2023,Seed,,,,Yes,ScrapBees is a pick-up service for the recycling of scrap metal from commercial businesses and private households.,"Environmental Consulting, Waste Management",,https://schrottbienen.de/,,6300000,EUR,6604258,Seed,2,,"BonVenture, Cohors Fortuna Capital, Faraday Venture Partners",3,1,"49,803"
Pre Seed Round - limbiq.com,https://www.crunchbase.com/funding_round/limbiq-com-pre-seed--2029c0c9,limbiq.com,https://www.crunchbase.com/organization/limbiq-com,Pre-Seed,"Duisburg, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1058471,24/02/2023,Seed,,,,Yes,limbiq.com is AI-driven supply chain management SaaS platform to digitize collaboration across company borders,"E-Commerce, Logistics, SaaS, Software, Supply Chain Management",,https://www.limbiq.com,Less than $1M,1500000,EUR,1640187,Seed,3,Motion Ventures,"Alexander Bloech, Hans-Michael Hauser, Motion Ventures, Nikolaus D. Bayer, Patrick Merkel, Sven Schürnpeck, Thomas Beckmann",7,1,"667,487"
Pre Seed Round - DeepSkill,https://www.crunchbase.com/funding_round/deep-skill-pre-seed--abb0b5fd,DeepSkill,https://www.crunchbase.com/organization/deep-skill,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,27/02/2023,Seed,,,,Yes,DeepSkill is a digital platform for holistic personnel development.,"E-Learning, Personal Development, Training",,https://deepskill.com/,Less than $1M,1500000,EUR,1631094,Seed,3,,"Deutsche Telekom, Hermann Ude, Hubraum",3,,"309,204"
Seed Round - THE BRAND BOOSTERS,https://www.crunchbase.com/funding_round/the-brand-boosters-seed--b6233247,THE BRAND BOOSTERS,https://www.crunchbase.com/organization/the-brand-boosters,Seed,"Venlo, Limburg, The Netherlands, Europe",400000,USD,400000,08/03/2023,Seed,6000000,USD,6000000,Yes,"Our company drives growth through innovative, tailored marketing strategies to boost brand visibility and success.","Brand Marketing, Consulting",,https://thebrandboosters.tech/,,400000,USD,400000,Seed,1,Athena Ventures,Athena Ventures,1,,"30,007"
Pre Seed Round - Greenlyte Carbon Technologies,https://www.crunchbase.com/funding_round/greenlyte-carbon-technologies-pre-seed--3311be98,Greenlyte Carbon Technologies,https://www.crunchbase.com/organization/greenlyte-carbon-technologies,Pre-Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",3500000,EUR,3729777,10/03/2023,Seed,,,,Yes,Greenlyte Carbon Technologies develops and markets an efficient low temperature DAC process that captures CO2 from the air.,"Carbon Capture, Chemical, Manufacturing",,https://www.greenlyte.tech/,,18500000,EUR,20105139,Seed,3,"Carbon Removal Partners, Earlybird Venture Capital, Green Generation Fund","Carbon Removal Partners, Earlybird Venture Capital, Green Generation Fund",3,,"371,827"
Seed Round - MYOCENE,https://www.crunchbase.com/funding_round/myocene-seed--6502b4fc,MYOCENE,https://www.crunchbase.com/organization/myocene,Seed,"Liège, Liege, Belgium, Europe",525000,EUR,555543,15/03/2023,Seed,,,,Yes,Myocene is a Liège-based sports technology company which creates unique and innovative devices for measuring muscle fatigue and performance.,"Medical Device, Sports",,https://www.myocene.com/,$1M to $10M,6299071,EUR,6915858,Seed,9,,"Meusinvest (Noshaq), Pierre Rigaux, WING by Digital Wallonia",3,,"480,352"
Pre Seed Round - irisnet AI,https://www.crunchbase.com/funding_round/irisnet-ai-pre-seed--3d111d57,irisnet AI,https://www.crunchbase.com/organization/irisnet-ai,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,19/03/2023,Seed,,,,Yes,Artificial Intelligence (AI) for image- and video-processing in real-time.,"Artificial Intelligence (AI), Cloud Computing, Information Technology, Video",,https://irisnet.tech/,,,,,Seed,3,,,,,"218,613"
Seed Round - Hubtic,https://www.crunchbase.com/funding_round/hubtic-seed--f5bc19bd,Hubtic,https://www.crunchbase.com/organization/hubtic,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1300000,USD,1300000,23/03/2023,Seed,,,,Yes,"Digital forwarder, helping companies to deliver their goods easier, faster and smarter.","Freight Service, Logistics, Shipping, Software, Supply Chain Management",,https://www.hubtic.com,,1300000,USD,1300000,Seed,1,,"APY Ventures, Bilişim Vadisi, Kloepfel Consulting",3,2,"50,217"
Seed Round - SparePartsNow,https://www.crunchbase.com/funding_round/sparepartsnow-seed--11acf31b,SparePartsNow,https://www.crunchbase.com/organization/sparepartsnow,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,30/03/2023,Seed,,,,Yes,SparePartsNow is a marketplace that sells industrial machine spare parts directly from suppliers.,"E-Commerce, Industrial, Marketplace",,https://www.sparepartsnow.de,,,,,Seed,1,,,,,"32,150"
Pre Seed Round - HonestDog,https://www.crunchbase.com/funding_round/honestdog-pre-seed--cb32b71d,HonestDog,https://www.crunchbase.com/organization/honestdog,Pre-Seed,"Bonn, Nordrhein-Westfalen, Germany, Europe",,,,01/04/2023,Seed,,,,Yes,HonestDog is a technology-driven super platform for finding and taking care of your pet.,Pet,,https://www.honestdog.de/,,,,,Seed,1,,,,,"49,941"
Seed Round - OncoLize,https://www.crunchbase.com/funding_round/oncolize-seed--c9898ca7,OncoLize,https://www.crunchbase.com/organization/oncolize,Seed,"Maastricht, Limburg, The Netherlands, Europe",1700000,USD,1700000,13/04/2023,Seed,,,,Yes,OncoLize offers the next step in injectable drug depots for better tumor treatment.,"Medical, Pharmaceutical",,https://oncolize.com/,,1700000,USD,1700000,Seed,1,"LEH, Tailored Solutions Pvt. Ltd.","LEH, Tailored Solutions Pvt. Ltd.",2,,"50,220"
Seed Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-seed--ac39bdb8,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,25/04/2023,Seed,,,,Yes,Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,"Health Care, Personal Health, Wellness, Women's",,https://vivienkarl.com,$1M to $10M,1717400,USD,1717400,Seed,4,,Leanox Impact Capital,1,,"125,695"
Seed Round - Allegro Biotech,https://www.crunchbase.com/funding_round/allegro-biotech-seed--cd664a3b,Allegro Biotech,https://www.crunchbase.com/organization/allegro-biotech,Seed,"Liège, Liege, Belgium, Europe",5500000,EUR,6037991,25/04/2023,Seed,,,,Yes,"Game-changing therapeutic nanoparticles for neuroscience, chronic degenerative diseases and orthopaedics.","Biotechnology, Life Science, Medical, Nanotechnology, Neuroscience",,https://allegro.bio/,,7000000,EUR,7731515,Seed,2,Annie Vereecken,"Annie Vereecken, Meusinvest (Noshaq)",2,,"268,077"
Pre Seed Round - Bespoke HRMS,https://www.crunchbase.com/funding_round/bespoke-hrms-pre-seed--4902a87e,Bespoke HRMS,https://www.crunchbase.com/organization/bespoke-hrms,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",470000,EUR,517504,30/04/2023,Seed,4200000,EUR,4624501,Yes,"Bespoke HRMS is an all-in-one HR solution that simplifies employee management, shift scheduling, and payroll processing.","Information Technology, Software",,https://www.bespokehrms.com,,2170000,EUR,2410730,Seed,2,Sam Chauhan,Sam Chauhan,1,,"89,417"
Seed Round - Prematch,https://www.crunchbase.com/funding_round/prematch-seed--1f383843,Prematch,https://www.crunchbase.com/organization/prematch,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",2400000,EUR,2642537,02/05/2023,Seed,,,,Yes,Prematch is building the #1 platform for grassroots football.,"Mobile, Natural Language Processing, Soccer",,https://www.prematchapp.de/?r=0,$1M to $10M,4100000,EUR,4420345,Seed,4,,"Marcus Stahl, Patric Fassbender, Ralf Reichert, Schadeberg Family Office, Verena Pausder",5,,"96,633"
Pre Seed Round - Elixion Medical,https://www.crunchbase.com/funding_round/elixion-medical-pre-seed--ac1e8015,Elixion Medical,https://www.crunchbase.com/organization/elixion-medical,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1400000,EUR,1535054,09/05/2023,Seed,,,,Yes,"Reduce care shortage with medical IoT devices, SaaS & AI","Artificial Intelligence (AI), Health Care, Internet of Things, Medical Device, SaaS",,https://elixionmedical.com,,1400000,EUR,1535054,Seed,2,,"Fricke Beteiligungsgesellschaft mbH, NRW.BANK",2,,"65,921"
Seed Round - Dermanostic,https://www.crunchbase.com/funding_round/dermanostic-seed--7aa5b5e3,Dermanostic,https://www.crunchbase.com/organization/dermanostic,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,09/05/2023,Seed,,,,Yes,Dermanostic is an online dermatologist app that offers dermatological treatment available to everyone.,"Apps, Health Care, Medical, Telehealth, Wellness",,https://dermanostic.com/en,Less than $1M,2000000,USD,2000000,Seed,3,Tina Mueller,Tina Mueller,1,,"536,488"
Seed Round - Voltfang,https://www.crunchbase.com/funding_round/voltfang-seed--ad23b027,Voltfang,https://www.crunchbase.com/organization/voltfang,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",5000000,EUR,5491464,10/05/2023,Seed,,,,Yes,Voltfang develops home storage solutions for private houses using recycled traction batteries.,"Battery, Energy Storage, Renewable Energy",,https://voltfang.de/,$10M to $50M,14050000,EUR,15458191,Early Stage Venture,7,PT1,"AENU, Aurum Ventures, Eviny Ventures, Helen Ventures, PT1",5,1,"573,423"
Seed Round - Dr. Vivien Karl,https://www.crunchbase.com/funding_round/dr-vivien-karl-seed--de3b569a,Dr. Vivien Karl,https://www.crunchbase.com/organization/dr-vivien-karl,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1500000,USD,1500000,17/05/2023,Seed,,,,Yes,Dr. Vivien Karl is a beauty cream manufacturing company that produces Intimpflege products.,"Health Care, Personal Health, Wellness, Women's",,https://vivienkarl.com,$1M to $10M,1717400,USD,1717400,Seed,4,DvH Ventures,"better ventures, DvH Ventures, Mirko Caspar, Tina Mueller",4,1,"276,650"
Seed Round - Innoloft,https://www.crunchbase.com/funding_round/innoloft-seed--b79f578e,Innoloft,https://www.crunchbase.com/organization/innoloft,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",1000000,EUR,1083799,17/05/2023,Seed,,,,Yes,"We make coding as easy as PowerPoint! Innoloft offers LoftOS, a no-code development platform enabling everyone to build web applications.","B2B, SaaS, Software",,https://innoloft.com,$1M to $10M,1000000,EUR,1083799,Seed,3,,"Cohors Fortuna Capital, Conenergy AG, Mosel Ventures",3,,"621,960"
Pre Seed Round - bNear,https://www.crunchbase.com/funding_round/bnear-pre-seed--3ffb6e1e,bNear,https://www.crunchbase.com/organization/bnear,Pre-Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,30/05/2023,Seed,,,,Yes,"SaaS, Enterprise Software, New Work",Software,,https://www.bNear.io,,700000,EUR,688053,Seed,2,,"allygatr, Flossbach von Storch, NRW.BANK",3,,"65,296"
Seed Round - gemineers,https://www.crunchbase.com/funding_round/gemineers-seed--eac4abad,gemineers,https://www.crunchbase.com/organization/gemineers,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,06/06/2023,Seed,,,,Yes,gemineers is a forward-thinking start-up that specialises in digital twin solutions for the machining sector.,"Machinery Manufacturing, Manufacturing",,https://www.gemineers.com,,,,,Seed,1,,,,,"182,550"
Seed Round - TamedAI,https://www.crunchbase.com/funding_round/tamedai-seed--380a8109,TamedAI,https://www.crunchbase.com/organization/tamedai,Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,07/06/2023,Seed,,,,Yes,"TamedAI is building AI-based systems by combining simple economic solutions, software engineering expertise and excellence in algorithms.","Artificial Intelligence (AI), Software",,https://tamed.ai,,,,,Seed,1,adesso ventures,adesso ventures,1,1,"43,292"
Seed Round - CYCLUPS,https://www.crunchbase.com/funding_round/cyclups-seed--484901c7,CYCLUPS,https://www.crunchbase.com/organization/cyclups,Seed,"Maastricht, Limburg, The Netherlands, Europe",3200000,EUR,3426256,07/06/2023,Seed,7200000,EUR,7709077,Yes,"CYCLUPS develops a plant-based, compostable alternative to plastic that can be upcycled into different product.","Biotechnology, Consumer Goods, GreenTech, Manufacturing",,https://www.cyclups.com/,,3200000,EUR,3426256,Seed,1,,,,,"166,402"
Pre Seed Round - Artificient Mobility Intelligence,https://www.crunchbase.com/funding_round/artificient-mobility-intelligence-pre-seed--341e013d,Artificient Mobility Intelligence,https://www.crunchbase.com/organization/artificient-mobility-intelligence,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",500000,USD,500000,09/06/2023,Seed,,,,Yes,"Europe’s 1st Smart Driving App Powered by AI Computer Vision towards Safer, Greener and Smarter Mobility","Artificial Intelligence (AI), Auto Insurance, Car Sharing, Computer Vision, InsurTech, Logistics, Machine Learning, Mobile Apps",,http://www.artificient.de,$1M to $10M,500000,USD,500000,Seed,3,"APX, Lifetime Ventures","APX, Lifetime Ventures",2,1,"531,237"
Seed Round - DNTOX,https://www.crunchbase.com/funding_round/dntox-seed--19fe92ef,DNTOX,https://www.crunchbase.com/organization/dntox,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1400000,EUR,1518091,14/06/2023,Seed,,,,Yes,an in vitro testing battery for safe chemicals,"Biotechnology, Life Science",,https://dntox.de,,1400000,EUR,1518091,Seed,2,HTGF | High-Tech Gruenderfonds,"AQAL Integral Investing, Barbara Korte-Sturm, Bool Capital, HTGF | High-Tech Gruenderfonds, Nikolaus Sturm",5,2,"350,009"
Pre Seed Round - Vivalyx,https://www.crunchbase.com/funding_round/vivalyx-pre-seed--8483efac,Vivalyx,https://www.crunchbase.com/organization/vivalyx,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",1500000,EUR,1641817,15/06/2023,Seed,,,,Yes,Vivalyx is committed to saving the lives of organ failure patients by boosting the vitality and number of donor organs.,"Health Care, Manufacturing, Medical",,https://vivalyx.com,,6900000,EUR,7401498,Seed,3,,Mario Götze,1,,"229,697"
Pre Seed Round - Greenlyte Carbon Technologies,https://www.crunchbase.com/funding_round/greenlyte-carbon-technologies-pre-seed--7df15411,Greenlyte Carbon Technologies,https://www.crunchbase.com/organization/greenlyte-carbon-technologies,Pre-Seed,"Essen, Nordrhein-Westfalen, Germany, Europe",4500000,EUR,4930896,27/06/2023,Seed,,,,Yes,Greenlyte Carbon Technologies develops and markets an efficient low temperature DAC process that captures CO2 from the air.,"Carbon Capture, Chemical, Manufacturing",,https://www.greenlyte.tech/,,18500000,EUR,20105139,Seed,3,,Hendrik Brandis,1,,"533,984"
Seed Round - consalio,https://www.crunchbase.com/funding_round/consalio-seed--0da64d55,consalio,https://www.crunchbase.com/organization/consalio,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1200000,EUR,1321708,11/07/2023,Seed,,,,Yes,consalio is an advisor spend management solution company.,"Information Technology, Software",,https://consalio.com/,$1M to $10M,2400000,EUR,2525350,Seed,2,,"Benjamin Ruschin, Hendrik Sämisch, NRW.BANK, Oliver Dehning, Raakwark Kaptaal",5,,"67,052"
Pre Seed Round - Stylique,https://www.crunchbase.com/funding_round/stylique-d955-pre-seed--5115928d,Stylique,https://www.crunchbase.com/organization/stylique-d955,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",270000,EUR,303575,14/07/2023,Seed,,,,Yes,Stylique operates as an interior design platform that connects relevant B2B partners directly with each other and with customers.,"B2B, B2C, Brand Marketing, Communities, Construction, Home Improvement, Home Renovation, Interior Design, Multi-level Marketing",,https://stylique.de/,,1621000,EUR,1762728,Seed,4,,Lakeside Invest & Consult,1,,"153,796"
Seed Round - Plooshies,https://www.crunchbase.com/funding_round/plooshies-seed--bf017f25,Plooshies,https://www.crunchbase.com/organization/plooshies,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",1000000,USD,1000000,17/07/2023,Seed,,,,Yes,"Plooshies is a web3 NFT, media, and entertainment brand.","Blockchain, Ethereum, Marketing",,https://theplooshies.com,,1000000,USD,1000000,Seed,1,,,,,"106,127"
Seed Round - Elevear,https://www.crunchbase.com/funding_round/elevear-seed--a369b933,Elevear,https://www.crunchbase.com/organization/elevear,Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,24/07/2023,Seed,,,,Yes,We develop breakthrough audio technologies for your hearables.,"Apps, Audio, Augmented Reality, Virtual Reality",,https://elevear-tech.com,,,,,Seed,1,TechVision Fund,TechVision Fund,1,,"48,794"
Pre Seed Round - The Oater,https://www.crunchbase.com/funding_round/the-oater-pre-seed--607893cf,The Oater,https://www.crunchbase.com/organization/the-oater,Pre-Seed,"Aachen, Nordrhein-Westfalen, Germany, Europe",,,,25/07/2023,Seed,,,,Yes,"A compact machine for local production of fresh oat milk that improves taste, lowers costs and reduces packaging and CO2 emissions.","Brewing, Food and Beverage, Manufacturing",,https://oater.de/,$1M to $10M,75000,EUR,82876,Seed,2,Rüdiger Koppelmann,Rüdiger Koppelmann,1,,"547,175"
Pre Seed Round - arttrade,https://www.crunchbase.com/funding_round/arttrade-pre-seed--bfc3a41e,arttrade,https://www.crunchbase.com/organization/arttrade,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2000000,EUR,2191301,11/08/2023,Seed,,,,Yes,"FinTech, Investment Platform, Alternative Assets","Blockchain, Financial Services, FinTech",,https://www.arttrade.io,,2000000,EUR,2191301,Seed,1,,"Ingo Hillen, Rhein Asset Management",2,,"137,365"
Seed Round - Onqo Health,https://www.crunchbase.com/funding_round/onqo-health-seed--afe0c7d0,Onqo Health,https://www.crunchbase.com/organization/onqo-health,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,22/08/2023,Seed,,,,Yes,"Digital Oncology, Decision Support, Healthcare, Medical Device","Health Care, Software",,http://www.onqo.de,,,,,Seed,1,,"Bertelsmann Investments, Isartal Ventures",2,1,"72,608"
Series A - ACCURE Battery Intelligence,https://www.crunchbase.com/funding_round/accure-battery-intelligence-series-a--87e594b9,ACCURE Battery Intelligence,https://www.crunchbase.com/organization/accure-battery-intelligence,Series A,"Aachen, Nordrhein-Westfalen, Germany, Europe",7200000,EUR,7809483,22/08/2023,Early Stage Venture,,,,Yes,ACCURE is an AI-powered battery analytics company.,"Analytics, Artificial Intelligence (AI), Battery, Energy, Energy Storage, Machine Learning, Predictive Analytics, Renewable Energy, Software",,https://accure.net,$500M to $1B,18494830,USD,18494830,Early Stage Venture,3,"Blue Bear Capital, HSBC Asset Management","Blue Bear Capital, Capnamic Ventures, HSBC Asset Management, Riverstone Holdings",4,2,"285,955"
Seed Round - ReSolved Technologies,https://www.crunchbase.com/funding_round/resolved-technologies-seed--d8e3e975,ReSolved Technologies,https://www.crunchbase.com/organization/resolved-technologies,Seed,"Sittard, Limburg, The Netherlands, Europe",1000000,EUR,1082569,28/08/2023,Seed,,,,Yes,ReSolved Technologies are dedicated to increase the circularity of engineering plastics by addressing complex waste streams.,"Recycling, Waste Management",,https://resolved-tech.com,,1000000,EUR,1082569,Seed,1,"Brightlands Venture Partners, ifund foundation","Brightlands Venture Partners, Chemelot Ventures, ifund foundation, Limburg Ventures",4,2,"69,076"
Seed Round - Spot My Energy,https://www.crunchbase.com/funding_round/spot-my-energy-seed--f3383a68,Spot My Energy,https://www.crunchbase.com/organization/spot-my-energy,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",1550000,EUR,1666747,12/09/2023,Seed,,,,Yes,Spot My Energy increases the value of smart power by making energy flows transparent.,"Electronics, Manufacturing",,https://spotmyenergy.com,,14697630,USD,14697630,Seed,3,Picus Capital,Picus Capital,1,1,"207,558"
Series A - Mammaly,https://www.crunchbase.com/funding_round/mammaly-series-a--84c6e65c,Mammaly,https://www.crunchbase.com/organization/mammaly,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",14000000,EUR,15026135,13/09/2023,Early Stage Venture,,,,Yes,"Mammaly, a pet health startup that develops a range of snacks specifically targeting and helping reduce the severity of aging dog issues.","Animal Feed, Health Care, Pet",,https://www.mammaly.de,$10M to $50M,17000000,EUR,18426273,Early Stage Venture,2,"Five Seasons Ventures, IRIS Ventures","Attila Balogh, Five Seasons Ventures, IRIS Ventures",3,,"174,577"
Series A - kyp.ai,https://www.crunchbase.com/funding_round/kyp-ai-series-a--c4ba219f,kyp.ai,https://www.crunchbase.com/organization/kyp-ai,Series A,"Köln, Nordrhein-Westfalen, Germany, Europe",17500000,EUR,18637324,20/09/2023,Early Stage Venture,,,,Yes,kyp.ai is a transformation mining company fueling digital change.,Artificial Intelligence (AI),,https://www.kyp.ai/,$10M to $50M,17500000,EUR,18637324,Early Stage Venture,2,OTB Ventures,"42CAP, OTB Ventures, Tola Capital",3,1,"96,625"
Seed Round - Transimmune,https://www.crunchbase.com/funding_round/transimmune-seed--d624b1f2,Transimmune,https://www.crunchbase.com/organization/transimmune,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",5000000,USD,5000000,20/09/2023,Seed,,,,Yes,Transimmune is a pioneering dendritic cell therapy business that has discovered how dendritic cells are produced biologically.,"Biotechnology, Product Research",,https://transimmune.com,$1M to $10M,5000000,USD,5000000,Seed,1,Bill & Melinda Gates Foundation,Bill & Melinda Gates Foundation,1,,"151,559"
Pre Seed Round - Companyon Analytics,https://www.crunchbase.com/funding_round/companyon-analytics-pre-seed--c8bb71c9,Companyon Analytics,https://www.crunchbase.com/organization/companyon-analytics,Pre-Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",2000000,EUR,2132078,21/09/2023,Seed,,,,Yes,"Companyon Analytics provides data security, cloud infrastructure, information technology, technical solutions, and consultancy services.","Accounting, Analytics, Consulting, Finance, Information Technology, Management Information Systems, SaaS, Software",,https://www.companyon.de/,,2000000,EUR,2132078,Seed,1,,NRW.BANK,1,,"158,217"
Series A - dubidoc,https://www.crunchbase.com/funding_round/dubidoc-series-a--ef0e66df,dubidoc,https://www.crunchbase.com/organization/dubidoc,Series A,"Essen, Nordrhein-Westfalen, Germany, Europe",,,,27/09/2023,Early Stage Venture,,,,Yes,dubidoc is an innovative online scheduling software for medical practices of all disciplines.,"Information Technology, Service Industry, Software",,https://www.dubidoc.de/,$1M to $10M,,,,Early Stage Venture,1,,,,,"121,855"
Seed Round - Getpaid,https://www.crunchbase.com/funding_round/getpaid-928b-seed--1cb0d57b,Getpaid,https://www.crunchbase.com/organization/getpaid-928b,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",5700000,EUR,6011504,05/10/2023,Seed,,,,Yes,Getpaid is a payfac-as-a-service provider.,Payments,,https://getpaid.io/,$1M to $10M,6700000,EUR,7030178,Seed,2,Inventure,"Christian Grobe, Felix Jahn, Ilkka Paananen, Illusian Founder Office, Inventure, Jordane Giuly, Kai-Uwe Mokros, Matthias Knecht, Philippe Teixeira da Mota, Picus Capital",10,2,"80,238"
Series A - AMPHERR,https://www.crunchbase.com/funding_round/ampherr-series-a--bc76e0ce,AMPHERR,https://www.crunchbase.com/organization/ampherr,Series A,"Neuss, Nordrhein-Westfalen, Germany, Europe",3000000,EUR,3187072,11/10/2023,Early Stage Venture,,,,Yes,"STATE OF THE ART, SMART ENERGY STORAGE SYSTEMS FOR ALL KINDS OF EVs AND STATIONARY APPLICATIONS, BASED ON VARIOUS VARIANTS OF LI-ION CELLS","Battery, Electric Vehicle, Energy Storage, Manufacturing, Renewable Energy",,https://ampherr.com,$1M to $10M,3000000,EUR,3187072,Early Stage Venture,1,Ahu Serter,"Ahu Serter, Atilla Tacir",2,,"177,947"
Seed Round - xyzt.ai,https://www.crunchbase.com/funding_round/xyzt-ai-seed--61b733fa,xyzt.ai,https://www.crunchbase.com/organization/xyzt-ai,Seed,"Hasselt, Limburg, Belgium, Europe",1000000,EUR,1067065,23/10/2023,Seed,,,,Yes,SaaS for visual analytics of location data,"Analytics, Artificial Intelligence (AI), Big Data, Data Visualization, Information Technology, Location Based Services, Logistics, Marine Technology, SaaS",,http://www.xyzt.ai,$1M to $10M,1000000,EUR,1067065,Seed,1,The Faktory Fund,"Angelwise, Limburgse Reconversie Maatschappij, The Faktory Fund",3,2,"110,938"
Seed Round - irisnet AI,https://www.crunchbase.com/funding_round/irisnet-ai-seed--67f09249,irisnet AI,https://www.crunchbase.com/organization/irisnet-ai,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",,,,03/11/2023,Seed,,,,Yes,Artificial Intelligence (AI) for image- and video-processing in real-time.,"Artificial Intelligence (AI), Cloud Computing, Information Technology, Video",,https://irisnet.tech/,,,,,Seed,3,,,,,"218,627"
Series A - Amyl Therapeutics,https://www.crunchbase.com/funding_round/amyl-therapeutics-series-a--74606f4a,Amyl Therapeutics,https://www.crunchbase.com/organization/amyl-therapeutics,Series A,"Liège, Liege, Belgium, Europe",5300000,EUR,5669225,07/11/2023,Early Stage Venture,,,,Yes,Amyl Therapeutics is a preclinical stage biotechnology company.,"Biotechnology, Health Care, Life Science, Medical",,https://www.amyltx.com,$1M to $10M,29700000,EUR,34393625,Early Stage Venture,4,,"Evren Ucok, Meusinvest (Noshaq), Mérieux Equity Partners",3,2,"179,337"
Seed Round - Prematch,https://www.crunchbase.com/funding_round/prematch-seed--1bfaa67a,Prematch,https://www.crunchbase.com/organization/prematch,Seed,"Köln, Nordrhein-Westfalen, Germany, Europe",,,,13/11/2023,Seed,,,,Yes,Prematch is building the #1 platform for grassroots football.,"Mobile, Natural Language Processing, Soccer",,https://www.prematchapp.de/?r=0,$1M to $10M,4100000,EUR,4420345,Seed,4,,"David Raum, Jürgen Klopp's family office, Serge Gnabry",3,,"555,509"
Seed Round - Raw Stadia,https://www.crunchbase.com/funding_round/raw-stadia-seed--f0d75534,Raw Stadia,https://www.crunchbase.com/organization/raw-stadia,Seed,"Hasselt, Limburg, Belgium, Europe",1500000,EUR,1632397,13/12/2023,Seed,,,,Yes,Raw Stadia is a sports technology company that specializes in surface player interactions.,"Information Technology, Outdoors, Sports",,https://www.rawstadia.com/,,1500000,EUR,1632397,Seed,1,,"Bart Claes, Jan Vertonghen, LeanSquare, Limburgse Reconversie Maatschappij, Meusinvest (Noshaq)",5,,"173,963"
Seed Round - EmmySoft,https://www.crunchbase.com/funding_round/emmysoft-seed--74086209,EmmySoft,https://www.crunchbase.com/organization/emmysoft,Seed,"Düsseldorf, Nordrhein-Westfalen, Germany, Europe",4500000,EUR,4915497,18/12/2023,Seed,,,,Yes,EmmySoft develops cutting-edge software solutions for revolutionizing the HR Recruiting and Management processes.,"Information Services, Information Technology, Recruiting",,https://emmysoft.com/,,4500000,EUR,4915497,Seed,1,,"Brüder Oetker Beteiligungen KG family office, Zimmermann Investments",2,1,"118,223"
Seed Round - Ansana,https://www.crunchbase.com/funding_round/ansana-seed--49a39d7b,Ansana,https://www.crunchbase.com/organization/ansana,Seed,"Maastricht, Limburg, The Netherlands, Europe",850000,EUR,933173,19/12/2023,Seed,,,,Yes,Ansana develops sterilization solutions for the pharmaceutical and healthcare industries.,"Health Care, Manufacturing, Medical Device, Pharmaceutical",,https://ansana.health,,850000,EUR,933173,Seed,1,,"NLC, NV Industriebank LIOF, Rabobank",3,,"71,308"
